date,spx,spx_timestamp,spx_n_bars,vix,vix_timestamp,vix_n_bars,vix3m,vix3m_timestamp,vix3m_n_bars,vix6m,vix6m_timestamp,vix6m_n_bars,spx_log_return,sq_log_return,iv_1m,iv_3m,iv_6m,rv_1m,rv_1m_end_date,rv_1m_n_returns,rv_3m,rv_3m_end_date,rv_3m_n_returns,rv_6m,rv_6m_end_date,rv_6m_n_returns,vrp_1m,vrp_3m,vrp_6m,iv_slope_3m_1m,iv_slope_6m_3m,vrp_slope_3m_1m,vrp_slope_6m_3m,slope_3m_1m,slope_6m_3m,slope_6m_1m,year,vix_regime
2022-05-31,4132.47,2022-05-31 16:00:00,391,26.35,2022-05-31 16:00:00,751,28.09,2022-05-31 16:00:00,390,29.89,2022-05-31 16:00:00,390,-0.0062238312340052,3.873607522937884e-05,0.06943225,0.0789048099999999,0.08934121,0.086487518075974,2022-06-30,21.0,0.0532044393865899,2022-09-01,65.0,0.06159068947468,2022-12-01,128.0,-0.017055268075974,0.02570037061341,0.0277505205253199,0.0094725599999999,0.0104364,0.0427556386893841,0.0020501499119099,0.042755638689384,0.0020501499119098994,0.0448057886012939,2022,Q5 highest
2022-06-30,3786.03,2022-06-30 16:00:00,391,28.61,2022-06-30 16:00:00,751,29.59,2022-06-30 16:00:00,390,30.77,2022-06-30 16:00:00,390,-0.008592073876355,7.382373349674322e-05,0.08185321,0.08755681,0.0946792899999999,0.037609328462356,2022-08-01,21.0,0.0471473808446859,2022-10-03,65.0,0.0527889815053097,2023-01-03,128.0,0.0442438815376439,0.040409429155314,0.0418903084946902,0.0057035999999999,0.0071224799999999,-0.0038344523823298,0.0014808793393761,-0.003834452382329899,0.0014808793393761982,-0.002353573042953701,2022,Q5 highest
2022-07-29,4130.44,2022-07-29 16:00:00,391,21.51,2022-07-29 16:00:00,751,23.85,2022-07-29 16:00:00,390,26.22,2022-07-29 16:00:00,390,0.0142079119251892,0.0002018647612739,0.04626801,0.05688225,0.0687488399999999,0.0383513983742964,2022-08-29,21.0,0.0573302264175364,2022-10-31,65.0,0.0514445210299437,2023-01-30,126.0,0.0079166116257035,-0.0004479764175364,0.0173043189700562,0.01061424,0.0118665899999999,-0.0083645880432399,0.0177522953875927,-0.0083645880432399,0.0177522953875926,0.009387707344352701,2022,Q4
2022-08-31,3955.02,2022-08-31 16:00:00,391,25.94,2022-08-31 16:00:00,751,26.71,2022-08-31 16:00:00,390,28.46,2022-08-31 16:00:00,390,-0.007847720727351,6.15867206144959e-05,0.06728836,0.07134241,0.08099716,0.0601551141117962,2022-09-30,21.0,0.0681227599240121,2022-12-02,65.0,0.0492671410570663,2023-03-03,126.0,0.0071332458882038,0.0032196500759878,0.0317300189429336,0.00405405,0.00965475,-0.0039135958122159,0.0285103688669457,-0.003913595812216,0.028510368866945798,0.0245967730547298,2022,Q5 highest
2022-09-30,3586.47,2022-09-30 16:00:00,391,33.25,2022-09-30 16:00:00,751,32.29,2022-09-30 16:00:00,390,32.81,2022-09-30 16:00:00,390,-0.0150102857245559,0.0002253086775328,0.11055625,0.1042644099999999,0.10764961,0.0767208771961878,2022-10-31,21.0,0.0602177662886224,2023-01-03,64.0,0.0443899366799745,2023-04-03,126.0,0.0338353728038121,0.0440466437113775,0.0632596733200255,-0.00629184,0.0033852,0.0102112709075654,0.0192130296086479,0.0102112709075654,0.019213029608647993,0.029424300516213392,2022,Q5 highest
2022-10-31,3872.25,2022-10-31 16:00:00,391,25.93,2022-10-31 16:00:00,751,26.91,2022-10-31 16:00:00,390,28.56,2022-10-31 16:00:00,390,-0.0074074508073004,5.487032746257559e-05,0.0672364899999999,0.07241481,0.0815673599999999,0.073955061544867,2022-11-30,21.0,0.0450192153353648,2023-02-01,63.0,0.0339912964328513,2023-05-03,126.0,-0.006718571544867,0.0273955946646351,0.0475760635671486,0.00517832,0.0091525499999999,0.0341141662095022,0.0201804689025134,0.0341141662095021,0.0201804689025135,0.0542946351120156,2022,Q5 highest
2022-11-30,4079.64,2022-11-30 16:00:00,391,20.59,2022-11-30 16:00:00,751,23.53,2022-11-30 16:00:00,390,26.17,2022-11-30 16:00:00,390,0.0304139245466953,0.000925006806332,0.04239481,0.05536609,0.06848689,0.0326462250129663,2022-12-30,21.0,0.0282572644965157,2023-03-03,63.0,0.024620411729014,2023-06-02,126.0,0.0097485849870336,0.0271088255034842,0.0438664782709859,0.01297128,0.0131208,0.0173602405164505,0.0167576527675016,0.017360240516450597,0.016757652767501702,0.0341178932839523,2022,Q4
2022-12-30,3839.53,2022-12-30 16:00:00,391,21.67,2022-12-30 16:00:00,751,24.3,2022-12-30 16:00:00,390,26.2,2022-12-30 16:00:00,390,-0.0024997834487214,6.248917290501598e-06,0.04695889,0.059049,0.068644,0.0272062060483442,2023-01-30,19.0,0.0276724854419419,2023-04-03,63.0,0.0209389451432462,2023-07-03,125.0,0.0197526839516557,0.031376514558058,0.0477050548567537,0.0120901099999999,0.009595,0.0116238306064022,0.0163285402986956,0.011623830606402298,0.016328540298695703,0.027952370905098,2022,Q4
2023-01-31,4076.7,2023-01-31 16:00:00,391,19.35,2023-01-31 16:00:00,751,20.82,2023-01-31 16:00:00,390,22.32,2023-01-31 16:00:00,390,0.0145284595333752,0.0002110761364129,0.03744225,0.0433472399999999,0.04981824,0.0219317525013568,2023-03-02,21.0,0.0228822894195434,2023-05-04,65.0,0.0175908462165616,2023-08-03,127.0,0.0155104974986431,0.0204649505804565,0.0322273937834383,0.0059049899999999,0.006471,0.0049544530818134,0.0117624432029818,0.004954453081813401,0.011762443202981799,0.0167168962847952,2023,Q4
2023-02-28,3969.69,2023-02-28 16:00:00,391,20.62,2023-02-28 16:00:00,751,21.24,2023-02-28 16:00:00,390,23.0,2023-02-28 16:00:00,390,-0.003184091301364,1.0138437415422066e-05,0.04251844,0.0451137599999999,0.0529,0.0308025390498422,2023-03-30,22.0,0.0208232692131945,2023-06-01,65.0,0.0162369651261129,2023-08-31,128.0,0.0117159009501578,0.0242904907868054,0.036663034873887,0.0025953199999999,0.00778624,0.0125745898366476,0.0123725440870815,0.0125745898366476,0.012372544087081602,0.0249471339237292,2023,Q4
2023-03-31,4108.93,2023-03-31 16:00:00,391,18.82,2023-03-31 16:00:00,751,21.31,2023-03-31 16:00:00,390,23.34,2023-03-31 16:00:00,390,0.0142359183403774,0.0002026613709938,0.03541924,0.0454116099999999,0.05447556,0.0129152323940631,2023-05-01,20.0,0.0139296008205557,2023-07-03,63.0,0.0127806906628917,2023-10-02,126.0,0.0225040076059368,0.0314820091794442,0.0416948693371082,0.0099923699999999,0.00906395,0.0089780015735074,0.010212860157664,0.0089780015735074,0.010212860157663997,0.019190861731171398,2023,Q4
2023-04-28,4169.58,2023-04-28 16:00:00,391,15.79,2023-04-28 16:00:00,751,19.56,2023-04-28 16:00:00,390,22.8,2023-04-28 16:00:00,390,0.0082191616734383,6.75546186141186e-05,0.0249324099999999,0.03825936,0.051984,0.0158707665056484,2023-05-30,21.0,0.0119635595278394,2023-07-31,63.0,0.0139005422024124,2023-10-30,127.0,0.0090616434943515,0.0262958004721605,0.0380834577975875,0.01332695,0.01372464,0.017234156977809,0.011787657325427,0.017234156977809,0.011787657325426998,0.029021814303236,2023,Q3
2023-05-31,4180.13,2023-05-31 16:00:00,391,17.56,2023-05-31 16:00:00,750,20.1,2023-05-31 16:00:00,390,22.48,2023-05-31 16:00:00,390,-0.0060722462067453,3.687217399533387e-05,0.0308353599999999,0.040401,0.05053504,0.0131602389228321,2023-06-30,21.0,0.0115324978575617,2023-09-01,65.0,0.0138680498471778,2023-12-01,128.0,0.0176751210771678,0.0288685021424382,0.0366669901528221,0.00956564,0.0101340399999999,0.0111933810652703,0.0077984880103838,0.011193381065270402,0.007798488010383898,0.0189918690756543,2023,Q3
2023-06-30,4450.16,2023-06-30 16:00:00,391,13.3,2023-06-30 16:00:00,751,15.91,2023-06-30 16:00:00,390,18.26,2023-06-30 16:00:00,390,0.0121199081328939,0.0001468921731497,0.017689,0.0253128099999999,0.03334276,0.0067380674204484,2023-07-31,20.0,0.0114558891023642,2023-10-02,64.0,0.0133762103240798,2024-01-02,127.0,0.0109509325795515,0.0138569208976357,0.0199665496759201,0.0076238099999999,0.00802995,0.0029059883180841,0.0061096287782844,0.0029059883180841996,0.006109628778284401,0.0090156170963686,2023,Q2
2023-07-31,4589.15,2023-07-31 16:00:00,391,13.59,2023-07-31 16:00:00,751,16.01,2023-07-31 16:00:00,390,18.42,2023-07-31 16:00:00,390,0.0015286838307638,2.336874254438979e-06,0.01846881,0.02563201,0.03392964,0.0153165656613182,2023-08-30,22.0,0.0159050399597043,2023-11-01,66.0,0.0141939536807073,2024-01-31,127.0,0.0031522443386817,0.0097269700402956,0.0197356863192926,0.0071632,0.00829763,0.0065747257016139,0.0100087162789969,0.0065747257016139,0.010008716278997002,0.016583441980610902,2023,Q2
2023-08-31,4507.54,2023-08-31 16:00:00,391,13.56,2023-08-31 16:00:00,751,15.9,2023-08-31 16:00:00,390,18.3,2023-08-31 16:00:00,390,-0.0016536367142636,2.734514382760671e-06,0.01838736,0.025281,0.033489,0.012417238665185,2023-10-02,21.0,0.0159037227356765,2023-12-04,65.0,0.0142450465158781,2024-03-04,126.0,0.0059701213348149,0.0093772772643234,0.0192439534841218,0.00689364,0.0082079999999999,0.0034071559295084,0.0098666762197984,0.0034071559295085,0.0098666762197984,0.0132738321493069,2023,Q2
2023-09-29,4288.24,2023-09-29 16:00:00,391,17.74,2023-09-29 16:00:00,751,18.59,2023-09-29 16:00:00,390,20.26,2023-09-29 16:00:00,390,-0.0026758376789396,7.160107284033396e-06,0.0314707599999999,0.03455881,0.04104676,0.0196785431483542,2023-10-30,21.0,0.0150875337408143,2024-01-02,64.0,0.0137195552194657,2024-04-01,125.0,0.0117922168516457,0.0194712762591856,0.0273272047805342,0.00308805,0.0064879499999999,0.0076790594075398,0.0078559285213485,0.0076790594075399,0.007855928521348601,0.015534987928888501,2023,Q3
2023-10-31,4193.77,2023-10-31 16:00:00,391,18.04,2023-10-31 16:00:00,751,19.46,2023-10-31 16:00:00,390,21.31,2023-10-31 16:00:00,390,0.0064565354577411,4.168685011706893e-05,0.03254416,0.03786916,0.0454116099999999,0.0158618915239697,2023-11-30,21.0,0.0130076032994867,2024-02-01,63.0,0.0135579202909837,2024-05-02,126.0,0.0166822684760302,0.0248615567005132,0.0318536897090162,0.0053249999999999,0.0075424499999999,0.008179288224483,0.0069921330085029,0.008179288224482998,0.006992133008502998,0.015171421232985996,2023,Q4
2023-11-30,4567.69,2023-11-30 16:00:00,391,12.87,2023-11-30 16:00:00,751,15.39,2023-11-30 16:00:00,390,17.94,2023-11-30 16:00:00,390,0.0037397242414153,1.3985537401829374e-05,0.0165636899999999,0.02368521,0.03218436,0.009940378336372,2024-01-02,21.0,0.0123374600871228,2024-03-04,63.0,0.0123763353294879,2024-06-03,126.0,0.0066233116636279,0.0113477499128771,0.019808024670512,0.00712152,0.00849915,0.0047244382492492,0.0084602747576348,0.0047244382492491995,0.008460274757634901,0.013184713006884102,2023,Q1 lowest
2023-12-29,4769.89,2023-12-29 16:00:00,391,12.44,2023-12-29 16:00:00,751,15.22,2023-12-29 16:00:00,390,17.52,2023-12-29 16:00:00,390,-0.0028220751756671,7.964108297116582e-06,0.0154753599999999,0.02316484,0.03069504,0.0094803595053548,2024-01-29,19.0,0.0122172361313348,2024-04-01,62.0,0.01159305220859,2024-07-01,125.0,0.0059950004946451,0.0109476038686651,0.0191019877914099,0.00768948,0.0075302,0.00495260337402,0.0081543839227448,0.00495260337402,0.0081543839227448,0.0131069872967648,2023,Q1 lowest
2024-01-31,4845.57,2024-01-31 16:00:00,391,14.6,2024-01-31 16:00:00,750,16.12,2024-01-31 16:00:00,390,17.67,2024-01-31 16:00:00,390,-0.0162472063270447,0.0002639717134335,0.0213159999999999,0.02598544,0.03122289,0.0156922311719125,2024-03-01,21.0,0.0148777065342348,2024-05-03,65.0,0.0139970829034091,2024-08-02,127.0,0.0056237688280874,0.0111077334657651,0.0172258070965908,0.00466944,0.00523745,0.0054839646376776,0.0061180736308257,0.0054839646376777,0.006118073630825701,0.0116020382685034,2024,Q2
2024-02-29,5095.88,2024-02-29 16:00:00,391,13.44,2024-02-29 16:00:00,751,14.96,2024-02-29 16:00:00,390,16.88,2024-02-29 16:00:00,390,0.0051290285562099,2.6306933930417467e-05,0.0180633599999999,0.02238016,0.0284934399999999,0.0094066059538467,2024-04-01,21.0,0.0122902582840207,2024-06-03,65.0,0.0175666330100357,2024-09-03,128.0,0.0086567540461532,0.0100899017159792,0.0109268069899642,0.0043168,0.0061132799999999,0.001433147669826,0.0008369052739849,0.0014331476698259994,0.0008369052739850003,0.0022700529438109997,2024,Q2
2024-03-28,5254.34,2024-03-28 16:00:00,391,13.09,2024-03-28 16:00:00,751,15.23,2024-03-28 16:00:00,390,17.22,2024-03-28 16:00:00,390,0.0010911221263524,1.1905474946158605e-06,0.0171348099999999,0.0231952899999999,0.0296528399999999,0.0157573983385771,2024-04-29,21.0,0.0108233202457783,2024-07-01,64.0,0.0181695273929738,2024-09-30,127.0,0.0013774116614228,0.0123719697542216,0.0114833126070261,0.00606048,0.0064575499999999,0.0109945580927987,-0.0008886571471954,0.0109945580927988,-0.0008886571471954999,0.0101059009456033,2024,Q2
2024-04-30,5035.64,2024-04-30 16:00:00,391,15.87,2024-04-30 16:00:00,751,16.62,2024-04-30 16:00:00,390,18.11,2024-04-30 16:00:00,390,-0.0158615747467524,0.0002515895534468,0.0251856899999999,0.02762244,0.0327972099999999,0.0091158464825858,2024-05-30,21.0,0.0122958512174474,2024-08-01,64.0,0.0170564071070755,2024-10-31,128.0,0.0160698435174141,0.0153265887825525,0.0157408028929244,0.00243675,0.0051747699999999,-0.0007432547348616,0.0004142141103718,-0.0007432547348616009,0.0004142141103718987,-0.0003290406244897022,2024,Q3
2024-05-31,5277.8,2024-05-31 16:00:00,391,13.03,2024-05-31 16:00:00,751,14.72,2024-05-31 16:00:00,390,16.67,2024-05-31 16:00:00,390,0.0080508135582359,6.481559894947579e-05,0.01697809,0.02166784,0.02778889,0.0045310128040763,2024-07-01,20.0,0.0226554323500676,2024-09-03,64.0,0.0180396780289419,2024-12-02,127.0,0.0124470771959236,-0.0009875923500676,0.009749211971058,0.0046897499999999,0.00612105,-0.0134346695459912,0.0107368043211256,-0.0134346695459912,0.010736804321125601,-0.002697865224865599,2024,Q2
2024-06-28,5460.71,2024-06-28 16:00:00,391,12.44,2024-06-28 16:00:00,751,14.5,2024-06-28 16:00:00,390,16.96,2024-06-28 16:00:00,390,-0.0040608116740554,1.6490191452144692e-05,0.0154753599999999,0.021025,0.02876416,0.018709290359825,2024-07-29,20.0,0.0252591066540361,2024-09-30,64.0,0.0206055499141819,2024-12-30,127.0,-0.003233930359825,-0.0042341066540361,0.008158610085818,0.00554964,0.00773916,-0.001000176294211,0.0123927167398541,-0.0010001762942111001,0.0123927167398541,0.011392540445643001,2024,Q1 lowest
2024-07-31,5522.28,2024-07-31 16:00:00,391,16.38,2024-07-31 16:00:00,750,16.98,2024-07-31 16:00:00,390,18.49,2024-07-31 16:00:00,390,0.015668223046723,0.0002454932134418,0.02683044,0.02883204,0.0341880099999999,0.0365450319280149,2024-08-30,22.0,0.0219476592825936,2024-11-01,66.0,0.0203395803946584,2025-01-31,126.0,-0.0097145919280149,0.0068843807174063,0.0138484296053415,0.0020016,0.0053559699999999,0.0165989726454212,0.0069640488879352,0.0165989726454212,0.0069640488879352,0.023563021533356397,2024,Q3
2024-08-30,5648.21,2024-08-30 16:00:00,391,15.0,2024-08-30 16:00:00,761,17.51,2024-08-30 16:00:00,390,18.92,2024-08-30 16:00:00,390,0.0100016758713404,0.0001000335202353,0.0225,0.03066001,0.03579664,0.0185148676638094,2024-09-30,20.0,0.0149356050576942,2024-12-02,64.0,0.0173915034536768,2025-03-03,124.0,0.0039851323361905,0.0157244049423057,0.0184051365463231,0.00816001,0.00513663,0.0117392726061152,0.0026807316040173,0.0117392726061152,0.0026807316040174008,0.0144200042101326,2024,Q2
2024-09-30,5762.4,2024-09-30 16:00:00,391,16.73,2024-09-30 16:00:00,761,19.21,2024-09-30 16:00:00,390,20.61,2024-09-30 16:00:00,390,0.0042224240423434,1.782886479336008e-05,0.02798929,0.03690241,0.04247721,0.00820369726325,2024-10-30,22.0,0.0154797540532405,2025-01-02,65.0,0.0207851308685807,2025-04-02,126.0,0.0197855927367499,0.0214226559467595,0.0216920791314193,0.00891312,0.0055747999999999,0.0016370632100096,0.0002694231846597,0.001637063210009601,0.00026942318465979914,0.0019064863946694002,2024,Q3
2024-10-31,5705.37,2024-10-31 16:00:00,391,23.02,2024-10-31 16:00:00,761,22.61,2024-10-31 16:00:00,390,24.98,2024-10-31 16:00:00,390,-0.0188472055510673,0.0003552171570841,0.05299204,0.05112121,0.06240004,0.0150278717637868,2024-12-02,21.0,0.0182761332829139,2025-02-03,62.0,0.0574111364325204,2025-05-05,125.0,0.0379641682362131,0.032845076717086,0.0049889035674795,-0.0018708299999999,0.0112788299999999,-0.0051190915191271,-0.0278561731496064,-0.005119091519127095,-0.027856173149606502,-0.0329752646687336,2024,Q5 highest
2024-11-29,6032.38,2024-11-29 13:39:00,232,13.51,2024-11-29 13:15:00,596,16.26,2024-11-29 13:15:00,225,18.15,2024-11-29 13:15:00,225,0.0055771758558025,3.110489052654636e-05,0.01825201,0.02643876,0.03294225,0.0208121799590733,2024-12-30,20.0,0.0197077157527607,2025-03-03,61.0,0.0595270268779373,2025-06-02,124.0,-0.0025601699590733,0.0067310442472392,-0.0265847768779373,0.00818675,0.0065034899999999,0.0092912142063126,-0.0333158211251766,0.0092912142063125,-0.033315821125176504,-0.024024606918864,2024,Q2
2024-12-31,5881.79,2024-12-31 16:00:00,391,17.42,2024-12-31 16:00:00,760,19.02,2024-12-31 16:00:00,390,20.6,2024-12-31 16:00:00,390,-0.0042651005554983,1.819108274851236e-05,0.03034564,0.03617604,0.042436,0.0198477933283922,2025-01-30,19.0,0.0354494658883487,2025-04-03,63.0,0.0575666011315893,2025-07-03,125.0,0.0104978466716077,0.0007265741116512,-0.0151306011315893,0.0058303999999999,0.00625996,-0.0097712725599565,-0.0158571752432405,-0.0097712725599565,-0.015857175243240502,-0.025628447803197,2024,Q3
2025-01-31,6040.46,2025-01-31 16:00:00,391,16.64,2025-01-31 16:00:00,761,18.46,2025-01-31 16:00:00,390,19.81,2025-01-31 16:00:00,390,-0.0050728168732983,2.573347103002053e-05,0.02768896,0.03407716,0.03924361,0.0198875000472648,2025-03-03,20.0,0.0946545163032395,2025-05-05,64.0,0.0555707477047079,2025-08-04,126.0,0.0078014599527351,-0.0605773563032395,-0.0163271377047079,0.0063882,0.0051664499999999,-0.0683788162559747,0.0442502185985315,-0.0683788162559746,0.0442502185985316,-0.024128597657443,2025,Q3
2025-02-28,5954.41,2025-02-28 16:00:00,391,19.36,2025-02-28 16:00:00,761,20.07,2025-02-28 16:00:00,390,21.07,2025-02-28 16:00:00,390,0.0156958695713333,0.0002463603216003,0.03748096,0.0402804899999999,0.04439449,0.0427204987236897,2025-03-31,21.0,0.0977886251335142,2025-06-02,64.0,0.0540425929167956,2025-09-02,127.0,-0.0052395387236897,-0.0575081351335142,-0.0096481029167956,0.0027995299999999,0.004114,-0.0522685964098244,0.0478600322167186,-0.0522685964098245,0.0478600322167186,-0.0044085641931058996,2025,Q4
2025-03-31,5611.91,2025-03-31 16:00:00,391,22.18,2025-03-31 16:00:00,761,21.92,2025-03-31 16:00:00,390,22.42,2025-03-31 16:00:00,390,0.0055321122499461,3.060426594600394e-05,0.04919524,0.04804864,0.05026564,0.2270600684767852,2025-04-30,21.0,0.0871759045662271,2025-07-02,64.0,0.047813618556592,2025-10-01,127.0,-0.1778648284767852,-0.0391272645662271,0.0024520214434079,-0.0011465999999999,0.002217,0.138737563910558,0.0415792860096351,0.13873756391055808,0.041579286009635,0.1803168499201931,2025,Q4
2025-04-30,5568.92,2025-04-30 16:00:00,391,24.92,2025-04-30 16:00:00,760,25.71,2025-04-30 16:00:00,390,26.14,2025-04-30 16:00:00,390,0.0014699463367086,2.160742232803073e-06,0.06210064,0.06610041,0.06832996,0.0280381519015752,2025-05-30,21.0,0.0150647094382965,2025-08-01,64.0,0.013432961870127,2025-10-31,128.0,0.0340624880984247,0.0510357005617034,0.0548969981298729,0.0039997699999999,0.00222955,0.0169732124632787,0.0038612975681695,0.0169732124632787,0.003861297568169497,0.0208345100314482,2025,Q5 highest
2025-05-30,5911.62,2025-05-30 16:00:00,391,18.68,2025-05-30 16:00:00,761,21.41,2025-05-30 16:00:00,390,22.71,2025-05-30 16:00:00,390,-9.81070416270648e-05,9.624991616814624e-09,0.03489424,0.04583881,0.05157441,0.0108128132419891,2025-06-30,20.0,0.009519003113906,2025-09-02,64.0,0.0123336327002669,2025-12-01,127.0,0.0240814267580108,0.0363198068860939,0.039240777299733,0.01094457,0.0057355999999999,0.012238380128083,0.002920970413639,0.012238380128083103,0.002920970413639097,0.0151593505417222,2025,Q4
2025-06-30,6204.94,2025-06-30 16:00:00,391,16.65,2025-06-30 16:00:00,761,19.36,2025-06-30 16:00:00,390,21.23,2025-06-30 16:00:00,390,0.0051494659359137,2.651699942513592e-05,0.0277222499999999,0.03748096,0.04507129,0.004283996328232,2025-07-30,21.0,0.0076770871369513,2025-10-01,65.0,0.0117718741516013,2025-12-31,128.0,0.0234382536717679,0.0298038728630486,0.0332994158483986,0.00975871,0.00759033,0.0063656191912806,0.0034955429853499,0.006365619191280699,0.0034955429853500003,0.0098611621766307,2025,Q3
2025-07-03,6279.35,2025-07-03 13:43:00,232,16.38,2025-07-03 13:15:00,596,19.21,2025-07-03 13:15:00,225,21.02,2025-07-03 13:15:00,225,0.008305955916101,6.898890368021388e-05,0.02683044,0.03690241,0.04418404,0.0090324751087409,2025-08-04,21.0,0.0073711383216346,2025-10-06,65.0,0.0117678636523936,2026-01-05,127.0,0.0177979648912591,0.0295312716783653,0.0324161763476063,0.01007197,0.0072816299999999,0.0117333067871062,0.0028849046692409,0.011733306787106199,0.0028849046692410035,0.014618211456347202,2025,Q3
